MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseValue,City,State,PropertyType,YearBuilt,SaleDate
7.648259371801639,47.1440108359747,2.7115726646156197,0.2749522554492908,579.597082344081,0.9581171348574318,34.97535961487497,-120.6034999507286,4.552215734098384,Los Angeles,california,Townhouse,2010,2023.08.18
4.007817738717726,26.661610505690582,3.857219573065478,0.8476126915193909,5306.152409106868,3.406830917459665,41.56939405012552,-120.89284235920506,2.216901026550131,Fresno,CA,Single-Family,2010,2023-04-30
7.973025797727771,5.481482299360771,5.294365036235112,0.2743049044286839,1180.5156658712312,4.76850508130808,38.350940149691525,-118.51537719128854,4.906462427639589,sacramento,CALIFORNIA,TOWNHOUSE,N/A,24-May-2023
8.001417377871956,43.96201987920272,11.066251367293342,1.8828684046061717,1275.9651111440403,1.2223823775330849,40.88241716580849,-117.07697706553418,5.0,SACRAMENTO,CALIFORNIA,townhouse,1956,01/19/2023
1.995846033153907,8.965878360598431,1.44537973792569,0.4319264356262547,1029.7281798802444,1.5760564349293826,36.57416107378299,-123.14261773717696,1.5276008439644473,Sacramento,Ca,Condo,1987,2023-09-01
3.527894250480727,31.710369908454194,5.598155184770079,1.2321070290007807,1827.6780678985883,0.8706291384192723,38.15496622082601,-121.3027382233964,2.303690391532171,los angeles,calif,Townhouse,1970,2023.06.22
14.37246989327712,2.6734402001993978,14.644479199874391,0.494741480404388,545.6424956640593,4.627763905041775,40.55348749789207,-122.54283995586944,Unknown,L.A.,CA,Condo,2022,07/02/2023
5.496203299291685,35.7468579914933,42.40112820971651,0.5237543429007214,687.2346516894341,3.5423948178861595,34.21705858771711,-120.78295108550095,5.0,sacramento,CALIFORNIA,single family,1952,06/02/2023
7.501748797976825,7.430926289312014,1.7511440556314026,0.1449283340766583,1077.5024316464646,1.2481700940943832,40.64583093393331,-118.53615912221196,4.318934189475561,  San Francisco,Ca,TOWNHOUSE,2011,13-Nov-2023
5.886645081778004,5.992562331188136,5.050575850513384,0.7813495642464556,521.501076045035,3.927438108179836,36.21505710257375,-114.46397659770392,3.465027441718657,San Diego,california,SINGLE_FAMILY,1961,30-Jun-2023
35.162853603178625,22.623831818094256,3.5233980063657864,0.3755050796582471,969.864839324164,1.9914611301123024,35.21842728500219,-115.7265744099632,5.0,Sacramento,California,condo,1980,03/02/2023
7.614017264982752,10.82642337769215,5.9004416521562035,3.849996763428992,1713.0181772688356,0.9580147809913128,37.59491468211853,-121.14194549870165,2.7198709634102327,Fresno,California,single family,2015,2023.04.28
1.1704159134613414,36.23557920084007,9.050244568613358,0.768735942348269,1357.8349076953018,0.479313306967115,40.762752574287234,-116.54420133759206,1.8979572441696109,Sacramento,CALIFORNIA,townhouse,1999,2023-06-07
15.869850974421874,46.6818172434422,2.4714945454645445,1.3444464915970675,1521.127968642812,0.9477095346456584,33.01208718372701,-117.90150630143322,Unknown,sacramento,CA,Single-Family,-1,2023-08-21
5.512603536892282,20.553160392015496,6.240480837919079,0.482703887757881,885.6805420638889,0.3520186698406688,33.12104420374423,-120.29893350879492,3.70728576765807,san diego,Ca,Single-Family,1965,05/21/2023
6.9678162671288435,29.46485831903859,1.0568780104060196,2.1449816224111857,609.9176178059956,0.6502413319312242,35.04363453802404,-116.1182075767246,4.386254904246092,Los Angeles,California,single family,1992,N/A
2.0359200942988966,38.65870117382047,7.481754609408873,0.489513020194198,2227.873684178273,0.4630706643490396,40.2918925204186,-123.8814752998614,1.647379390187157,  LOS ANGELES  ,calif,single family,N/A,
7.811543461691094,30.689595625404717,4.026565616495298,2.6033098944625452,588.3180450504346,0.3164263264377266,39.99053486663558,-122.32918367910128,4.360992962101498, Fresno ,CALIFORNIA,single family,1983,29-Dec-2023
9.493023141026514,42.0408822229863,4.7581723435387815,0.8767092828747735,718.0684354236257,2.305056521207278,38.374495196457744,-119.56685856712006,5.0,fresno,california,condo,1994,2023-04-08
9.77279371695327,46.23051817627946,5.891089133767934,1.162645853308064,572.0318758648947,0.2458438951630126,37.45415618054638,-123.32135521938596,5.0,san diego,California,SF,1979,04/21/2023
7.131427097742949,42.687609672736656,31.180485599200455,0.7439631011305607,2123.542859401574,1.6516974815964187,40.932270379264295,-116.48753423724548,5.0,Sacramento,Ca,SINGLE_FAMILY,1982,08/30/2023
6.644375744998643,10.706272216300336,5.43450062347737,1.506549205920089,1433.1664598180582,3.891851208227627,35.126226794139484,-116.93666020283584,-999,FRESNO,calif,condo,1994,01/06/2023
9.05107537833715,32.82277213949458,1.0750147318309398,2.514416582329849,1380.3851021233686,1.0286219595576134,41.18323840262241,-122.092146644598,5.0,Los Angeles,CA,SINGLE_FAMILY,2007,02/14/2023
3.404562037582941,6.402903373167095,2.871087675895171,2.193130782739418,744.1501670076793,3.0260473261348535,41.98744095139947,-114.98571221683672,1.636505119344002,los angeles,california,Single Family,2000,03-Oct-2023
3.828648942237331,4.309226564437719,3.588237351137366,1.9536130791562525,5870.947296323973,0.324692759276721,32.91942965401655,-122.53357519008672,2.3098775902469653,Los angeles ,Ca,condo,N/A,2023-02-17
12.523985457539773,46.37269874956369,7.884993342043539,0.6987121350058225,1206.706957387427,0.2420528091232501,41.88287322732826,-124.26741699625278,5.0,fresno,CA,Townhouse,2011,09/26/2023
9.59500799031704,27.38787440279595,4.011636940222637,1.2141195780789729,351.08210587568556,1.9945100286397697,40.279126161767834,-121.60206727755124,5.0,SACRAMENTO,calif,townhouse,2001,2023.04.02
2.6360003413052677,23.009909202403403,6.8430644844872415,0.7870325312710936,791.3298289256414,2.413244138995307,41.90468201049647,-121.760963729997,2.572926013121694,Los angeles ,CA,Condo,2000,2023.06.03
3.7808314691017735,7.456094058380088,8.032529205294475,0.8521267825307333,1260.9882843178802,7.474330931294171,36.07040771589061,-119.12767125792114,3.150247703061009,San  Diego,CALIFORNIA,townhouse,9999,01/27/2023
5.052328559713458,16.88106212652023,1.9850244853210532,0.4950754359238006,1185.1458361541063,0.355974802032643,40.46830838192889,-121.5613116623085,-999,san diego,Ca,TOWNHOUSE,2006,2023.08.10
12.531973450106644,28.204445036070368,10.322237858566131,2.5518107591322514,1126.569842113068,1.2343859603199598,33.12939998443859,-115.9695653664467,5.0,  Sacramento,CALIFORNIA,SINGLE_FAMILY,1972,2023.04.18
10.774729245747569,24.190920472927704,5.01934011660007,0.3835051709169215,854.0604182152521,2.8618581079313627,41.27188283751597,-121.77871906278683,, Fresno ,CA,Sinle Family,1990,12/12/2023
4.845361488834222,32.97149922326831,2.3314833308008303,0.6608048198733975,947.2137560344742,2.221784138468857,37.90785046789842,-123.76139287972758,3.4810045129021328,L.A.,CALIFORNIA,Townhouse,N/A,14-Dec-2023
4.161882488113672,13.358450178194966,1.865149958635736,0.3244084434500189,615.9314556811177,0.0782648409993621,39.66564038648139,-117.7621889114424,2.1835881978991982, Fresno ,calif,Condo,1970,08/19/2023
8.646912693322278,44.8767734687983,3.208063671889772,1.2609262866588382,1528.0771689955238,0.7845246708539951,40.93631921421905,-123.5008707775836,4.960339132123269,Los Angeles,California,Condo,1972,08-Oct-2023
9.444465989874498,48.54309576201313,1.1760582753863276,0.7593441847168632,381.8484897406731,1.1094357989513095,40.96153940667232,-119.75331980196836,5.0,SAN FRANCISCO,california,TOWNHOUSE,1982,2023.06.01
3.646218952467623,8.585405608008102,6.279453798057546,0.6615408209618032,617.1627462899849,2.057685272930221,33.4110959651923,-121.67097502217744,2.4922501594750104,san francisco,Ca,CONDO,1953,05/01/2023
10.109249248009345,31.12444083275528,9.430825743214706,0.0867589185581479,1539.3935684562907,4.059687796878619,35.68126386682358,-114.35777820147096,5.0,  San Francisco,calif,Single-Family,2007,04/11/2023
5.820626422153137,3.6684937964907665,31.33852690738592,0.234257352461849,2699.6955162076665,0.8017922644654868,36.32745838478258,-116.67645145289076,5.0,san francisco,calif,Condo,1980,27-Aug-2023
6.805978691525766,37.53227175988221,3.1802705247016783,1.0873301006127998,996.0642859521996,4.096530261867821,38.13118992663055,-123.61018508223668,3.993798714792414, Fresno ,california,Townhouse,1959,2023.07.24
3.4996244361092814,29.73746392017722,6.80068927872169,0.5285638362585512,1785.199191779709,2.9178923177144265,32.70477807334017,-116.6598346497467,3.591189322209833,Fresno,calif,TOWNHOUSE,1950,2023.04.05
7.52193646044006,14.221679074488105,10.281969674092917,0.3702253557696493,1729.9147625670607,0.3237918209770388,37.34959106132554,-114.35290011601322,4.998668272153169,sacramento,calif,single family,1961,04/19/2023
5.356913856610412,29.79985307139719,6.504740596325951,0.3786005065505003,1638.243235283247,5.845437677388107,40.0850613830722,-115.91172009761658,3.2347633479976547,  Sacramento,calif,Condo,1961,2023-07-22
11.813598304874658,40.62753693584302,5.461915657591583,0.3584508567063612,1447.8943753841831,1.8553730506753932,41.18657158847952,-116.27783479219234,5.0,Los Angeles,Californa,Single-Family,1995,09-Apr-2023
9.7075790098788,5.509307015369249,0.9807537483147384,0.5317915607022763,2065.658461881425,1.7948529750923974,35.0857803732363,-117.7947218521345,5.0,Los angeles ,calif,Single Family,2000,2023.05.20
8.123708466797064,39.505063935153565,2.258300027519738,0.0312314167418033,1452.4632571262944,2.4560804079615552,34.30532794094856,-119.49541477056287,4.53477419019227,FRESNO,CALIFORNIA,Single-Family,2014,2023.12.12
7.323661214368268,14.056443223649511,1.6952224482082552,0.8313174657282477,1541.716231709244,1.1609281754699057,33.33670376186439,-122.1213734542168,3.726767343276171,fresno,california,Single Family,9999,2023.03.18
5.644211685770935,30.5246598417082,2.6272978618405114,0.888000726349651,1817.276087214596,1.7994530027011253,40.73061568986141,-115.56505720351198,2.902331592617383, Fresno ,california,Sinle Family,2010,2023.12.12
11.852233635126924,3.2375083231038526,7.406555160972618,1.2756421116619143,995.5005121707728,0.1722402717120857,36.88109952730486,-118.29773300957146,5.0,sacramento,California,SF,1969,12/08/2023
8.193514323142326,20.86603096406964,1.261784940890474,0.2842476977760131,1269.244006453216,2.0209686908135427,35.87647039989716,-115.721564021256,4.83444825490345,  San Francisco,Ca,Single Family,2001,04/27/2023
10.933251399968992,45.439617272416264,9.124545745540004,0.2378216763083718,909.2044720354968,8.096087681835032,36.49915420939632,-116.28634486618472,5.0,fresno,Californa,single family,2019,Unknown
22.690260999763233,4.21810624834954,4.138933485646208,0.3024684140066813,1767.874428365844,1.187111681541556,34.15029133996988,-119.01478337968676,5.0,  Sacramento,calif,SF,2010,11-Dec-2023
