MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal,sale_date,ocean_proximity
4.3019218515955755,7.356984194763179,3.5777874158720415,0.8764211509367978,2236.9500834842434,3.2493855725659677,40.41594165642051,-115.28786458666805,2.301165141404461,2020-01-01 11:00:00,NEAR BAY
7.250108701967633,26.88124531769473,8.999045362315584,1.1180383622071377,1263.144957957326,3.3099169726348148,37.27847611050571,-119.32138783649388,4.221182502773615,2020-01-01 12:00:00,INLAND
3.251107006530999,47.06504001338227,12.21170404920794,0.08249135946736555,1161.102296292707,3.5830222297937375,37.23023268421976,-120.61122556969737,2.4798160704010916,2020-01-01 13:00:00,INLAND
2.7199168719511073,49.14067830529191,7.174781422856069,1.119973147951325,2842.0921524194187,3.124887411246968,40.31020192052469,-121.45527918967821,3.0645641452658836,2020-01-01 14:00:00,INLAND
3.8831949261658,20.3905028600523,3.5204097780674357,0.6694597662001488,595.7864384888481,1.809395431572966,36.82561966899972,-116.13761926732371,2.852679038872584,2020-01-01 15:00:00,NEAR OCEAN
2.632595531470722,38.010907137342755,3.4171086415725638,1.4282409408461614,544.1372908576587,2.6356761002880633,33.92351388021381,-122.02484826024197,1.1502041298340662,2020-01-01 16:00:00,INLAND
3.1359973631916223,21.937819665761292,12.063450679819057,0.45752212835994915,2090.0212617139896,4.263878693001404,36.99429877252459,-122.90073243751733,1.2770990932515507,2020-01-01 17:00:00,<1H OCEAN
3.6408821264455846,7.306645831151026,4.4598251186939875,0.638446048368177,542.2679184272945,1.9631926500208337,34.702109273874676,-115.50438178298012,2.3944123904849204,2020-01-01 18:00:00,<1H OCEAN
1.9913342398956027,46.115176551043334,10.773764410108646,0.9587271304892788,1565.1861976441933,1.1881925001305684,32.79329108070243,-122.88793888315065,1.726195938772433,2020-01-01 19:00:00,NEAR BAY
5.478011110957013,48.529609258327696,8.132938941810433,0.9531055350911461,397.57509649871594,6.699280086855126,38.71745115581207,-119.94680044574271,3.039648276633151,2020-01-01 20:00:00,INLAND
1.7905538208204477,26.742277094556137,9.57386665563818,0.09855685834473554,2878.546664797291,2.0168191565958753,34.74280681519424,-117.92510860652877,1.9115620793117722,2020-01-01 21:00:00,<1H OCEAN
1.6660913909192374,1.933678971827331,10.062359237524777,0.48607595899818173,1191.4639567189774,2.7154327219402807,36.61559415317859,-119.91753445068454,0.9607817439539187,2020-01-01 22:00:00,<1H OCEAN
4.056692913683396,42.617848785509246,5.851697297085531,0.6647566359467085,963.8714783014422,2.069940596497606,38.01942459716431,-116.24339088341242,2.307145671824673,2020-01-01 23:00:00,INLAND
5.270289343941317,25.324978677770332,5.72674154368563,3.8709280969299815,1806.4537878419023,2.7434289113222134,36.10114663530743,-122.1363684704871,3.6313056934757473,2020-01-02 00:00:00,<1H OCEAN
4.004698311686771,4.826446234619996,5.284674856086798,1.280262871152509,743.431080930777,4.775611507690368,36.573428179945395,-118.24381035759312,1.9533830002863846,2020-01-02 01:00:00,INLAND
3.4496453236890923,10.65896562644624,6.193904275197304,1.506539144489564,1187.9954712249303,2.1328803699218186,33.12611780378547,-121.66771569531416,2.751742180039075,2020-01-02 02:00:00,NEAR OCEAN
3.119790112965645,8.758086351751848,10.728356137096814,3.0602381528959355,1974.9302580369133,5.372012836153058,40.470324265887605,-114.65500270389484,1.9752762135801287,2020-01-02 03:00:00,<1H OCEAN
2.8534494102753056,36.00022218230543,9.118781713788021,0.15722533340609549,1181.0730382544148,3.1193448229828182,40.76759625949507,-118.20034673466195,2.16854005719957,2020-01-02 04:00:00,NEAR BAY
6.086253555006931,16.269884136241384,5.462541189913436,0.2648648962571031,678.5223577392127,1.71072964065868,38.62103587654049,-117.76941074858442,2.3601972129382576,2020-01-02 05:00:00,NEAR BAY
4.3229087361358225,7.5122163828836035,6.056654457823565,0.7184202803380678,825.2505190878036,2.814861743477854,33.93401462947994,-116.05797776278278,2.4676609915402348,2020-01-02 06:00:00,INLAND
2.977615204607398,47.80009013802802,3.634827807369999,1.4401908463619437,280.3173987765469,3.3628795949062766,36.407554008659005,-116.90929599966776,1.7121282523499535,2020-01-02 07:00:00,<1H OCEAN
2.5172013336533614,49.78308400980596,9.460175396893266,1.2364822151652521,753.283450489768,4.905375207146042,38.27095046909388,-121.19011773675521,2.1363445408276207,2020-01-02 08:00:00,NEAR BAY
4.967080098512329,8.067369511115585,4.887439879233352,0.8614265183336166,1237.9482551056287,3.4709976584883946,40.1466029608435,-117.8527353697978,2.4092128626638787,2020-01-02 09:00:00,INLAND
6.0163975274963795,12.742028518803606,5.054260411580612,0.7990563368234661,1237.5600163405313,2.5929339757297694,33.206193685012664,-114.37505007750809,2.044291284940659,2020-01-02 10:00:00,<1H OCEAN
5.754648724294939,31.19815669992721,4.82718091939838,0.13597709286250922,122.34226336018659,1.8884510850783025,38.436321626069905,-124.10223184761821,2.6299929345811544,2020-01-02 11:00:00,<1H OCEAN
2.2830174207391885,8.675900324422177,8.452803266920435,0.6048529623421413,1490.9612746678572,4.1607357082989935,33.29247418583428,-116.29326517431254,1.5747056635092422,2020-01-02 12:00:00,<1H OCEAN
3.105868974225259,9.088176338084205,6.787043809684028,0.25158950597374113,1369.9982548256503,3.349991083041234,38.271685635583275,-118.09108936607362,1.4814761065171336,2020-01-02 13:00:00,<1H OCEAN
2.8235257953004718,18.165378128606893,2.9813660236409523,1.2351987189801723,1166.510698818679,4.202062374127391,32.53341575168325,-120.52078583989189,0.32253014888202536,2020-01-02 14:00:00,INLAND
3.3225227650248788,49.40768697626826,5.454385661797615,0.8649544643706866,910.8196385023448,3.664309261946198,40.96871894117318,-115.7619229655187,1.753157489812552,2020-01-02 15:00:00,INLAND
5.4529768052880385,50.084552014169695,3.5749305100683313,0.16906305542474642,1428.7069363151263,2.0624953893075673,34.83334664547464,-119.80330122006293,2.6846165627229728,2020-01-02 16:00:00,<1H OCEAN
6.925049038353935,43.931200741093875,12.04895736919311,0.8640375435616893,370.2264238139835,2.4516714160148587,36.92403821093744,-115.22875961837418,4.105505327938954,2020-01-02 17:00:00,INLAND
4.403655249641035,36.48135881438158,1.9020724130065696,0.6630374022390472,753.1469469056722,3.216897169823901,37.21208095306984,-121.44578694407839,2.6641545374909454,2020-01-02 18:00:00,INLAND
2.564889845799945,37.754341658694386,3.0265757931040715,1.6885064778617616,1276.8661908432507,2.7428359703838594,40.406416891326856,-119.87426271366373,2.243525843315979,2020-01-02 19:00:00,<1H OCEAN
3.598491970278402,24.948214997457445,3.4156342393357284,0.3869889490744948,620.2888120442122,4.972950493645921,39.0641135934046,-118.5849999452561,2.0656033623686443,2020-01-02 20:00:00,<1H OCEAN
7.55285558266331,28.037886035932996,9.350096380809859,1.3832067924616716,928.5374237085559,5.304690621199508,37.915615132277786,-120.136657385075,3.8417296137319275,2020-01-02 21:00:00,NEAR OCEAN
3.8358876003501488,33.357085660305394,4.156118407589327,0.9331910352383318,1138.9949089948254,2.016751146913995,40.72463800682527,-121.29931436027154,2.164904209633623,2020-01-02 22:00:00,INLAND
3.1233959135434075,38.295618512224046,3.0997107003006734,0.6228874685484086,141.49668182650888,4.927678480050841,34.79785189306966,-114.4129833629546,1.1173468822898207,2020-01-02 23:00:00,NEAR OCEAN
3.2619072392183504,5.939154798038115,5.763527227909149,1.5646230977863245,668.4048549971932,2.2776726822570232,38.14391712715505,-116.8190966787654,1.2928299123437421,2020-01-03 00:00:00,<1H OCEAN
4.393875854235576,12.46923749365731,3.9396398740700596,1.5471090650819008,484.2543518453662,3.3439596637127287,38.54622079463574,-122.70089902253491,1.779243953460448,2020-01-03 01:00:00,INLAND
2.326184716546068,50.110102756436625,4.268581300104799,2.3067329196053774,850.7236019939867,3.2807724769097004,38.73246732214511,-115.95876911181313,2.0576707379646,2020-01-03 02:00:00,INLAND
2.787351796793476,18.092255538489525,2.552747437782444,0.19466849474061573,1921.822667128874,3.6125962333500126,40.74922656273339,-116.98664703129374,1.555429345104057,2020-01-03 03:00:00,<1H OCEAN
5.7136852802501235,14.692184751218347,5.090822595326397,1.3169974613449051,703.9005963603337,1.2425937268537797,37.799453988555285,-114.44122402158108,3.085454800174807,2020-01-03 04:00:00,<1H OCEAN
4.3328901090345155,22.517476918340485,7.2748665180347105,1.095444620206055,1261.7194925338085,4.37283741921401,37.14150375041276,-124.05729950243452,1.911857148517126,2020-01-03 05:00:00,NEAR BAY
3.8557150667226163,15.836958272096364,8.079647557041623,0.9993901941076938,1370.359098726902,3.995041490339457,36.826254114413004,-119.36567307068661,2.2149798713515514,2020-01-03 06:00:00,<1H OCEAN
5.851817326740365,5.650189820144614,5.433820980875,2.1673798807300786,1235.5459802546286,2.565057190999699,35.151617228354844,-117.41026777107167,2.6555062773307143,2020-01-03 07:00:00,NEAR OCEAN
2.479937349978365,11.606017727114368,6.033766269822671,0.6557489965814595,1323.396443798656,3.9709009632899126,40.16871384374229,-121.96267348392797,2.0615989382894635,2020-01-03 08:00:00,INLAND
3.0743484945436466,33.64814967669899,5.4173072798063,2.9422992756578603,1529.551295220687,3.8202762417040597,37.33673320202111,-123.79458012782646,0.7293738420510494,2020-01-03 09:00:00,<1H OCEAN
4.263425133004287,12.382310409689369,6.059177847692624,0.7448237743639581,559.2166267663114,3.896746541156807,33.10494572310182,-124.19279406913759,2.580043843233705,2020-01-03 10:00:00,NEAR OCEAN
4.189610183960928,34.03102703143661,9.23802880102,0.012366839807513543,1178.4571738911056,2.3921739522701944,38.027234809117026,-121.48184022988873,3.261801592551615,2020-01-03 11:00:00,ISLAND
1.569354415232633,6.104125640076973,10.064456175042693,0.7563537814630689,208.34947130420707,6.275120372755438,32.69689366618432,-117.3345754276459,0.49689547621779706,2020-01-03 12:00:00,INLAND
2.9187334035308554,3.1356938292162644,2.6312281862133027,0.6214605686706253,1191.622395608307,4.11249974978605,33.62904847412481,-114.68786046583423,0.8507765136536951,2020-01-03 13:00:00,INLAND
3.3664179187698515,44.9399518156188,6.9106395074050635,0.936825208143505,1520.2985109516321,2.3358219983800446,38.68809555350933,-116.40198469215866,2.0110869966417644,2020-01-03 14:00:00,NEAR BAY
4.496060061186925,39.76133597262635,8.363798760118748,0.6512098745023527,1284.566781583073,2.651040062182439,36.322195939434664,-118.98924777267017,2.7269130248347375,2020-01-03 15:00:00,<1H OCEAN
4.182279288486767,34.96741182516504,5.059403045944249,0.7118680725790347,743.430503157006,2.473293617373083,34.550739041423775,-122.56743197707632,2.591489226904815,2020-01-03 16:00:00,INLAND
3.525953008786614,2.5758608797801164,7.225548424652996,2.0284103233196977,459.7593951245749,3.640260002891318,33.20172300342926,-117.387956094752,1.7144591598527603,2020-01-03 17:00:00,INLAND
1.083089613208707,13.207050692840703,7.028904714006647,0.1483679076167776,2270.911918977055,4.025330404677828,37.633873971292715,-120.13350081187133,0.5310841931657675,2020-01-03 18:00:00,INLAND
3.6161304285112434,42.42803068476529,5.502905454007783,3.551755312463649,2726.7553269571313,3.563241166461674,38.43509980031718,-120.17578129209971,2.472627073734174,2020-01-03 19:00:00,<1H OCEAN
3.7832121902744125,8.378050917985773,6.649792013116859,0.2346741778312289,969.5782340052215,3.092840797225247,39.934013775188376,-119.97426096942709,2.5149551762086104,2020-01-03 20:00:00,INLAND
10.695019291942806,42.45552543458195,4.711157777754786,1.352327236328256,2994.971312799861,1.7755719000383672,35.450137387292266,-114.48306309870343,5.0,2020-01-03 21:00:00,<1H OCEAN
3.310520035460057,30.79591103516819,3.9637873536803405,1.3636117949619087,1252.460728233171,3.26408317388299,34.34888161178363,-115.0894878269894,2.5193969408124772,2020-01-03 22:00:00,<1H OCEAN
4.2749264883171625,38.75878675764594,5.18802285141137,0.5298925978556451,1477.5208595367747,2.0973411247746645,39.39360586010925,-114.46274169461033,3.426642522549579,2020-01-03 23:00:00,<1H OCEAN
6.319223110382148,33.869861001009824,5.370555614610513,1.6447140231453574,1542.6581301788317,4.954810763832834,39.30378783517029,-114.8241308063002,3.9327063188061806,2020-01-04 00:00:00,INLAND
5.303199712187264,22.266468584271482,5.058726511641175,0.5414106463675599,1150.7337815788198,1.3196208650201477,39.937295826327016,-120.79754387860052,2.3682820716353734,2020-01-04 01:00:00,INLAND
7.06215000292868,15.890844793743144,3.004024075472035,0.771589073342607,1513.641657428697,1.775364549546231,36.286651883351176,-120.74801794500537,3.280157110163803,2020-01-04 02:00:00,NEAR BAY
1.5841032393316175,35.309188108133206,5.465850757645816,1.2075497962393664,632.530102880006,2.692287447748399,38.451433019129055,-123.0601629879178,1.2221222584191962,2020-01-04 03:00:00,NEAR OCEAN
2.078190075208595,42.15255697204961,5.991459171866899,1.6044769811471544,90.54125930964474,2.5656854582618225,33.92774286729053,-118.07059799471537,1.167028229996543,2020-01-04 04:00:00,NEAR OCEAN
2.6856741272520748,3.2813644442549488,8.972715250896997,0.8922512515100356,1899.8356507720714,3.649500673403326,34.60939820644731,-123.20998204780771,1.2885580067893612,2020-01-04 05:00:00,INLAND
1.4267717097810655,20.37535561991536,7.629659605110381,1.2203875033334113,1279.7432855794857,2.8621310986837982,34.985658835708065,-118.11803236007412,1.388169227940435,2020-01-04 06:00:00,<1H OCEAN
3.799527962545299,18.887218993173015,7.898080537578279,0.2523427956099584,3334.300409909453,4.685490024359938,41.413110190264824,-121.98608265711121,2.59345128472709,2020-01-04 07:00:00,INLAND
2.1728505098230286,29.533012863381078,3.7602113244602493,2.8494423982092276,890.5124076496804,1.7632398548824204,38.18038445841826,-116.38607733975459,1.3497674725233502,2020-01-04 08:00:00,<1H OCEAN
7.50734855304005,6.810177875777785,7.713525216856128,0.6425792438649164,2529.3583842248486,3.0567728479873213,36.38931538616004,-123.80109337099316,3.1103727658506064,2020-01-04 09:00:00,NEAR BAY
2.3620519408563525,48.60438991710325,6.404156874948508,0.34321432589471157,713.6819624336778,4.575143573947565,39.145524498699714,-122.39523415569609,1.081833595449312,2020-01-04 10:00:00,INLAND
3.083894229072738,28.97402369012495,6.913522419578144,2.959117890725475,1721.012679642943,2.6633950528597583,33.327304064906194,-117.73119432515713,1.643192869753086,2020-01-04 11:00:00,<1H OCEAN
5.455450557733777,48.111393018472725,3.5440654600964296,0.6097181346485331,933.498769375405,2.608531956372834,38.53297331920246,-116.82300511497625,3.290949196887397,2020-01-04 12:00:00,INLAND
1.7786811823408566,42.66398709654418,0.8094687063491871,1.4480162586526375,1530.5571809725436,3.303391090689688,35.7176449459965,-119.23521817823244,1.4242598449205257,2020-01-04 13:00:00,NEAR OCEAN
1.3695632459767337,10.77358197807425,7.858509099708547,3.4210659483731454,551.9504210928357,3.524984145898258,38.39840380509687,-121.73159528831746,0.8576998820115547,2020-01-04 14:00:00,<1H OCEAN
4.031698549929164,7.749289626940817,6.459063201092887,0.4599740356812726,712.7085096080891,2.309569654898759,33.446512399283726,-115.11328726556552,2.3964657005814702,2020-01-04 15:00:00,NEAR BAY
4.187156847803198,44.92376224004734,4.783988452489343,0.6090006435435084,389.243547109357,1.8655148847145766,32.53526301420314,-116.13715104561689,2.235019052026834,2020-01-04 16:00:00,<1H OCEAN
5.376735759320825,28.341111351795174,5.003466985005124,0.35689206208418356,655.0915508059193,5.365302932992669,40.33270273689642,-120.17562664353785,2.7545790763182687,2020-01-04 17:00:00,NEAR BAY
4.759666551810725,2.00688014279282,5.629121575260244,2.351386395077666,1302.161105461185,2.6515846258212985,38.837186177281204,-115.54141219903353,2.4516492421282456,2020-01-04 18:00:00,ISLAND
4.265255629210292,48.64556417040735,5.82150940546899,1.178827650523704,1567.4921048814756,3.3774541313261404,33.60407655440427,-121.93606222264538,2.2100706939076997,2020-01-04 19:00:00,<1H OCEAN
2.512580607494756,25.124448369046284,2.8149655332724106,0.32171712501736005,1319.7411318952884,2.6555512047114322,33.40505364596194,-123.36374956977036,2.153381548832682,2020-01-04 20:00:00,<1H OCEAN
4.129621550561569,16.34775138937218,4.994231306448982,1.9425922993080846,626.7945229054341,2.5751046265109347,39.34529609506862,-117.81582141272061,2.421188940496398,2020-01-04 21:00:00,NEAR OCEAN
4.256975103267297,27.34649142970301,5.876905182041466,0.04950902016233241,1242.4562465566107,4.008714472347657,37.96576682837721,-118.3950700633374,0.8789699406571909,2020-01-04 22:00:00,<1H OCEAN
2.4618363934177454,42.968837912141915,7.154782409167884,0.1858110730285699,237.48199391844346,3.107479284199541,34.97952317442325,-123.02394941796172,1.7733505347545497,2020-01-04 23:00:00,INLAND
8.525349916744503,6.624929486825311,4.90660849153174,0.824696555293225,671.7600873091468,4.123298692655507,39.487713067380156,-123.00591430428965,2.496125028946479,2020-01-05 00:00:00,NEAR BAY
4.650884517352159,19.305578065114155,3.5553490575219637,0.7299484134954157,1714.605126631925,2.613544734942038,36.225056624546866,-122.10468698602475,1.8628640516580384,2020-01-05 01:00:00,<1H OCEAN
2.0990517560853688,17.262200335523477,6.606037536958105,1.6286551091361605,2052.5615464810717,3.877263066343098,38.45067163930092,-119.80858794716667,1.4796772293978027,2020-01-05 02:00:00,<1H OCEAN
5.389750815195636,43.82212552143553,2.7627539341982454,0.33215182827268147,623.9951682958921,4.704569117407396,36.05208226610652,-115.66350217049485,2.8596094932715213,2020-01-05 03:00:00,INLAND
5.838049740682053,40.70183107483782,7.679095973914446,0.27133900308158587,760.7033891448186,4.019000269344164,40.30104267102147,-116.88578582498849,3.3246148951700434,2020-01-05 04:00:00,INLAND
4.51523837323992,21.405305763423538,9.315001148382061,0.6404964472856649,1354.7133433579072,5.245734393824723,41.92540504919774,-117.94801606767324,1.880680496874052,2020-01-05 05:00:00,NEAR BAY
3.2165701748673303,34.88890379289255,4.877408046445782,0.44985008767745605,1517.500405472386,4.81301943229949,38.403786626215506,-114.4827697082475,1.1019267938070452,2020-01-05 06:00:00,NEAR BAY
2.4044620847374074,21.116719597033875,7.2042591220373655,1.558751547443912,1638.4771336257472,1.5678572785110907,38.617576594857155,-119.859215986481,2.5726031364891164,2020-01-05 07:00:00,INLAND
3.521000825954973,30.13700575412792,5.659365300193369,2.19755295138204,726.6569762479799,3.4974422001231913,35.204006118806205,-121.43821746059146,1.9369946552238884,2020-01-05 08:00:00,<1H OCEAN
4.359485823632527,51.55198002588108,3.7434808794944145,1.326324943199655,1014.0355808671511,3.428914641762408,38.08275821566961,-119.67715862757233,2.2418512790545364,2020-01-05 09:00:00,INLAND
3.6916197863823643,28.314297829014308,8.951562818574406,1.9725802306767086,573.4438937010568,2.650198103736149,33.78427865637216,-115.15549063850732,2.5784482407698026,2020-01-05 10:00:00,INLAND
7.213624888148541,51.41731137435585,1.2861887347795136,0.08502969493317926,1128.1747525676376,4.844655854272085,39.998651894394584,-117.84381404320776,4.240503799182265,2020-01-05 11:00:00,INLAND
4.999952269534833,39.107154419501924,2.869076103247101,0.5191172737717121,1419.7245664750944,2.252309361840325,40.25775380117683,-116.39131070058428,2.1946290601406773,2020-01-05 12:00:00,ISLAND
2.258060277819001,7.156836803420127,6.08103972999868,1.1697958963217674,1904.1233630872543,2.0216435770384242,41.294990925756714,-116.26044103850687,0.8493262833917464,2020-01-05 13:00:00,NEAR BAY
1.9745798234454053,41.59427459861769,8.047094788064044,1.7026056675956012,726.3895510777108,1.7258773419229363,34.61876132973864,-124.17811605851048,1.1720555096236687,2020-01-05 14:00:00,<1H OCEAN
4.670296506264711,9.225567714960574,8.896021362716136,0.5446874737579817,265.59251976192843,3.821683333759036,34.67434926059059,-117.14196002108487,1.832940059237942,2020-01-05 15:00:00,INLAND
3.2551973834971233,28.148759027717247,8.791247599327948,0.13014208849363043,1363.4838390084321,2.7092114656193167,41.01402913728254,-122.34775365156935,1.630064985116499,2020-01-05 16:00:00,<1H OCEAN
5.210846137148071,32.275506957746565,3.8589713109258654,2.9633036077183292,1155.3728452449877,5.421771418524192,38.418003287237,-122.03613068698698,3.1174626658632922,2020-01-05 17:00:00,INLAND
4.649548936757254,46.50375321618737,5.857530186763619,0.19648851886973215,4054.075561837203,3.5074529693683596,33.037330156377514,-122.5579963429533,3.2128819178100922,2020-01-05 18:00:00,INLAND
3.5289704615218276,11.731634723112853,6.510215352872619,0.7229394271761006,473.62421126956775,5.723185369494336,36.13234981448991,-119.04419150416945,2.185625384802462,2020-01-05 19:00:00,<1H OCEAN
2.2724555434706892,45.673045690557,4.367314840267517,0.517610312366143,1629.05858036452,2.65134611606562,33.67328170853582,-118.8289149956054,2.476473928538752,2020-01-05 20:00:00,<1H OCEAN
1.4636389786445858,48.65918257387335,11.527557073605921,1.9711379718561024,1495.5730099919776,2.13636465247417,35.05845189362065,-122.75280488281672,2.290403993005187,2020-01-05 21:00:00,INLAND
4.092093492653945,5.563854914237983,6.649374110708283,0.34127415376447867,583.3940924022409,2.568818709192918,33.004735591006934,-119.4794868469195,1.5428142104242388,2020-01-05 22:00:00,NEAR BAY
1.7611546439784072,46.14954101861314,4.589439207789036,1.100725200687782,466.1279075380605,3.352681607458541,36.20208424886234,-121.95330666195134,0.8734115871519873,2020-01-05 23:00:00,NEAR OCEAN
2.2212547504228817,14.218182478995098,2.7209656869858607,1.1538717822905145,1699.3837083536569,3.353463204346517,36.07874268825234,-116.30613531337066,1.5439444245630325,2020-01-06 00:00:00,INLAND
3.9689752342148905,5.131048418489014,2.7975503716818553,2.1695139098648126,440.3114348079857,2.359292722083085,36.247696583959055,-114.84601268437389,2.3287036588787062,2020-01-06 01:00:00,<1H OCEAN
3.779261109600902,49.88729215183454,11.09973365564623,0.8471336814676609,1050.1938009899598,5.50429076735813,41.16398855970776,-114.74615831632147,1.9608967932746473,2020-01-06 02:00:00,INLAND
1.884624997898009,21.002377849729132,5.836527845224221,0.859058615652802,2244.0122152728322,2.7241066323021523,39.25137543979277,-122.49375736739472,2.0522192853676406,2020-01-06 03:00:00,<1H OCEAN
6.156124301454553,32.77215876198545,2.0840675888783324,1.9167611512653446,871.7649175513303,3.8128694267089243,40.93861548386119,-122.6429409131951,3.4186068805453718,2020-01-06 04:00:00,INLAND
6.077345074301015,29.196529109561073,3.7754642459563996,0.7474682866390742,1813.292586495014,2.607685531990132,36.02112646511222,-121.45006705090408,4.024944377686249,2020-01-06 05:00:00,NEAR BAY
4.743947039654398,11.872278157651454,9.1425774352957,0.6346367212905585,637.5105642941215,3.208356803206321,40.03716012513323,-114.99343923445127,2.202901398065939,2020-01-06 06:00:00,NEAR BAY
4.741107157141214,35.14785213652032,7.387680732279049,0.751048427256231,363.57487098801823,3.4398381255777637,35.19809580788428,-120.33796898807883,3.0927237806121575,2020-01-06 07:00:00,INLAND
4.743975275808535,3.3518644393705133,3.1662666025320796,4.171880350230345,453.9358995934844,2.361471166357564,36.287413021205744,-123.74039173984579,2.3213727761124527,2020-01-06 08:00:00,INLAND
17.09806391979593,11.35784124191166,5.233672519862803,0.3060127385474019,671.3686135839752,2.9719882132906434,39.527697247715835,-118.11018270752166,5.0,2020-01-06 09:00:00,INLAND
5.813607850963963,49.17785129763117,3.5786550438751643,0.18128012277035732,1932.032266193759,4.254799903048217,41.53016344113983,-123.88716470449094,3.6849147874271684,2020-01-06 10:00:00,INLAND
5.060768771406859,49.6288837541291,5.252587585059158,0.8361639578286973,331.89336345512504,3.965974107720968,34.18523642649829,-120.34354141560479,3.347522474746149,2020-01-06 11:00:00,INLAND
2.3769775191961604,25.61541478248613,7.716673237431635,0.939537565682942,1157.2380789559418,2.2639496714792253,38.94162739495167,-121.24708463712066,1.6126699467182506,2020-01-06 12:00:00,INLAND
3.2316310196059215,9.622658684602708,2.8907151265009805,2.0205778384358997,939.3246295106078,3.862920052254664,40.01122589076273,-115.75483246816557,1.550333816707927,2020-01-06 13:00:00,NEAR OCEAN
10.12464374270589,22.50262311278262,4.28108793326502,0.9813217775193884,600.4259558904163,2.042478157717626,37.73303405505467,-117.27652897573326,5.0,2020-01-06 14:00:00,NEAR BAY
1.1274255704346816,45.73061249788687,3.6731438870581234,0.2813622895593171,568.3309202279294,4.191223545659166,34.03303587530673,-121.4394734654009,0.8972931220250311,2020-01-06 15:00:00,<1H OCEAN
2.8351928344242374,4.583976776238112,2.787996948561697,0.3937921192294164,4603.672422911703,1.7092415574356523,35.41854822028531,-123.78592654696051,2.358617951368243,2020-01-06 16:00:00,INLAND
6.172095566582005,7.5212974353391955,11.303636160376529,0.9938935323420962,629.2119091853704,2.808481661511374,33.357541095584665,-121.17979602585933,3.601965141610013,2020-01-06 17:00:00,NEAR OCEAN
2.4604384751325616,46.678295138659095,4.218577216317534,0.6661764044310982,179.77768459565903,1.5041991615528307,40.9828295791295,-123.1784311258048,1.4150810531202342,2020-01-06 18:00:00,<1H OCEAN
5.128019259760428,22.184553435329995,2.7663937390084774,0.5534671320159132,903.0011305172409,2.9983618481392726,35.58591057776855,-123.6533806843386,2.1681172640227344,2020-01-06 19:00:00,INLAND
3.754624191198868,5.256388862261188,6.024095231944583,1.379806503452117,1503.6018508893728,1.6952815807205617,39.8081017673827,-122.14825126155098,2.310538438353757,2020-01-06 20:00:00,INLAND
2.5551235482756143,8.09966293587306,5.6068963235400915,0.4330485267071551,793.0749561355215,3.549466390098476,33.75954486806753,-121.51252815779951,0.9382560814025628,2020-01-06 21:00:00,NEAR OCEAN
0.9952362992664178,46.00485707600048,8.516770509780189,0.7762606304330535,1081.895224444017,4.841865271824951,35.79270836006659,-121.65022611725036,0.315836756190395,2020-01-06 22:00:00,<1H OCEAN
4.035413278124044,25.995271952850096,5.408954832222811,2.5744646813504057,760.3202284879601,2.3532101511442787,41.91326250656783,-115.46446407728416,3.009304576400615,2020-01-06 23:00:00,INLAND
