Student_ID,Major,Exam_Score
303,Physics,77.10959968203491
304,Math,74.4426331148604
305,Math,66.3903383418092
306,CS,81.59329803364248
307,Arts,59.189366724001026
308,Math,76.15935606944264
309,Arts,75.93101257968384
310,Math,
311,Arts,73.26133022242118
312,Physics,
313,Arts,79.240270192069
314,Physics,68.15097863557011
315,Physics,64.7727697948096
316,Arts,80.49009225836889
317,Physics,62.95656309457241
318,CS,
319,Physics,54.433708264760966
320,Math,76.0600995134564
321,Arts,
322,CS,87.54794181984364
323,Arts,
324,Math,86.96456368290038
325,Math,72.11017467202619
326,Math,69.03286888129608
327,Physics,64.5508091319105
328,Physics,73.9913611435207
329,Arts,69.62365297575151
330,Arts,
331,CS,71.1422764866204
332,CS,71.50301761461877
333,Arts,66.36387787786144
334,Physics,69.43054376278933
335,Math,73.0780176889206
336,Arts,52.89831607343375
337,CS,56.518145778942866
338,Physics,77.43264094022715
339,Arts,
340,Arts,68.1601666364732
341,Physics,
342,Arts,73.47581705361671
343,Physics,64.60240319690638
344,Math,62.216952745976876
345,Physics,71.95845255097682
346,Physics,
347,Physics,74.08252755714472
348,Arts,
349,Arts,80.29155637325644
350,Physics,74.72597482413043
351,Arts,72.56029734313876
352,CS,79.82690983945514
353,CS,86.65474444462576
354,Arts,80.1437006501813
355,Arts,51.59125768668355
356,Physics,57.204230332642986
357,Math,63.75181422304321
358,Arts,
359,CS,
360,Physics,62.742561868465344
361,Arts,71.86766764477078
362,CS,62.44617067646678
363,CS,63.884821970080516
364,Math,55.93338903151778
365,Physics,60.76766753889096
366,Physics,56.48315394383666
367,Math,60.241267470226674
368,Math,80.5364179660784
369,Physics,60.50601111168057
370,Physics,96.32382064837391
371,Arts,74.93317900880889
372,Arts,71.84836123694873
373,Math,61.41642219818787
374,Arts,77.00309879408991
375,CS,64.24362173762226
376,Arts,71.22009814645361
377,Arts,95.60084538268795
378,CS,69.03940100275351
379,Math,81.49273326285676
380,CS,62.96823574874112
381,Arts,69.65011509503039
382,Math,87.7080063563551
383,Arts,63.730329422122324
384,CS,88.12448557996929
385,CS,77.07751935455475
386,Arts,64.37533224105732
387,Physics,76.3240773905552
388,Physics,
389,CS,
390,CS,
391,Physics,62.728628241751316
392,Physics,
393,Arts,69.25566570899954
394,Arts,76.20672097550678
395,Physics,71.77701000933254
396,Arts,
397,Arts,73.80197851005963
398,Math,
399,Arts,75.5979044793104
400,CS,80.80780725554622
401,Arts,78.33922154548904
402,Arts,74.59180079228437
403,Physics,
404,CS,53.39039066484008
405,Arts,74.29618219132585
406,Arts,72.07687687163111
407,Math,72.71578837195374
408,Arts,57.232514241796906
409,Arts,59.189434595917376
410,Math,80.53152853332904
411,Physics,69.60444846143345
412,Arts,76.81500697372624
413,Math,70.28318376130461
414,CS,70.29756139495746
415,Physics,79.38283805975998
416,CS,64.83955271782627
417,CS,70.96120776940984
418,Math,65.37724711294958
419,Arts,65.65503772567685
420,Math,66.90827876531361
421,Math,72.22133771633713
422,Math,
423,Math,82.55756125573521
424,Physics,61.05392697780496
425,Arts,68.13128355838641
426,CS,65.60268941725825
427,CS,84.46977884353733
428,Arts,
429,CS,80.31844539468635
430,Arts,
431,CS,72.67050265869258
432,Math,78.89630795623437
433,CS,70.82283989275425
434,Arts,80.65480375065351
435,Arts,64.82711549899628
436,Arts,84.0934744018558
437,Arts,92.9889812361925
438,Arts,66.37161439560342
439,Physics,65.54497478599228
440,Physics,84.533844771177
441,CS,85.79572145730712
442,Arts,64.77139972846732
443,CS,65.79813182904142
444,Arts,
445,Arts,56.555494889657226
446,Physics,60.81348053515802
447,Physics,59.95859233247932
448,Math,62.32202434895871
449,Physics,69.65315112613219
450,Math,72.3421473253652
451,Math,85.50500492814076
452,Math,
453,Math,79.84322398476584
454,Math,67.86011155774491
455,CS,
456,Physics,76.74819492166604
457,Math,58.772779784377015
458,Arts,73.82409746184051
459,Physics,71.66452208213056
460,Physics,74.92451264008149
461,Math,72.89168643907819
462,CS,
463,Math,63.62260015748684
464,CS,64.69003044998182
465,Arts,63.76859473575236
466,Physics,64.44522880839746
467,Arts,63.62612872693482
468,CS,81.89016531107552
469,CS,84.20504247989855
470,Arts,64.29253706250523
471,CS,61.67644426895771
472,Arts,74.71415556386404
473,Physics,64.47776955719029
474,Arts,76.32931817755511
475,Physics,72.029230208513
476,Arts,54.84255885002768
477,CS,85.47505201330061
478,Arts,87.95877673095522
479,CS,
480,Arts,
481,Arts,72.85865390724905
482,Math,73.34456789987026
483,CS,76.5854427267283
484,Math,
485,CS,68.2305277250595
486,Math,62.01702755461546
487,Physics,56.20680771985473
488,Arts,62.69069960058081
489,CS,
490,CS,87.94557863517788
491,Arts,64.82388700963828
492,CS,72.23787951638899
493,CS,69.83577103927247
494,Math,81.88393273448084
495,CS,95.26932425873622
496,Physics,64.6913122707968
497,Physics,65.10560557481777
498,Arts,80.44160877069072
499,CS,76.81891489626311
500,Arts,88.46707325736034
501,Physics,
502,CS,66.40707909212941
503,CS,
504,Arts,81.08703580582907
505,Physics,78.20482181197364
506,CS,75.07274031107298
507,Arts,80.66674689589154
508,Physics,81.69295590445672
509,Arts,
510,Math,76.48709887589642
511,CS,68.32881919683146
512,Math,
513,Physics,82.06508966508358
514,Math,61.83064329012764
515,Math,73.68673308872901
516,Physics,66.0666118767264
517,Arts,70.28744822934817
518,Math,
519,Arts,71.91099068019903
520,Math,70.46436548156149
521,Arts,56.40143859020081
522,Physics,77.46253566027221
523,Math,76.45484181141076
524,Physics,91.6325472330546
525,Math,
526,Physics,72.1915032766394
527,Physics,72.49383683710755
528,Math,85.77453279763475
529,Math,69.04704467613048
530,Math,72.7902152577034
531,CS,76.0789650971654
532,Arts,71.86609123156359
533,CS,65.53566385449471
534,CS,71.94089992898307
535,Physics,80.73631749859771
536,Math,59.7348470058894
537,Arts,
538,Physics,62.99879185060827
539,CS,81.95046628924842
540,Math,54.76813095216225
541,Physics,64.41078152728412
542,Math,73.7721187506452
543,Physics,85.65524029234341
544,Math,69.34249738927012
545,CS,
546,Arts,88.8115706944059
547,CS,55.51986099583756
548,Arts,48.01194043379918
549,Math,74.40014450053333
550,Physics,64.97945775647389
551,CS,59.787671828692865
552,Arts,
553,CS,72.43800713771199
554,Arts,64.35921369263272
555,CS,57.19695601329106
556,Arts,78.72457328280144
557,Arts,76.50201177958661
558,Math,69.00824136220618
559,Arts,88.46636996047665
560,Math,59.29915233673847
561,Arts,54.74474829075261
562,Physics,63.080919301187556
563,Physics,69.54413983644503
564,Physics,72.43339449322691
565,Arts,
566,Math,73.52055396514297
567,Math,
568,Arts,84.4376460407326
569,Physics,69.17848821607431
570,Physics,
571,Math,73.42725346377703
572,Physics,
573,CS,75.69767280232205
574,Math,
575,Physics,76.42722759867544
576,Math,
577,CS,71.9652116970147
578,Math,
579,Math,69.10264305712774
580,Math,84.40117215449473
581,Math,63.2360769794073
582,CS,88.00940432910815
583,Arts,69.59842049355656
584,Math,55.69224897881952
585,Math,71.2810441491079
586,Physics,63.18948342525119
587,Math,78.40643548988724
588,Physics,63.47376020697609
589,Arts,65.5381656678522
590,CS,51.10459269054469
591,CS,
592,Arts,45.76120673371044
593,CS,54.16097176514277
594,Arts,77.60414656144297
595,Arts,77.85800158650832
596,Arts,74.25457561784965
597,CS,
598,Physics,69.5228864385802
599,Arts,69.96397460909432
600,Math,
601,CS,
602,Arts,78.77362290575671
603,Arts,67.79035826170336
604,Math,70.26885838994531
605,Physics,72.08382807947552
606,Physics,
607,Physics,67.52822617479403
608,Arts,63.180157520022014
609,Arts,59.983799901050844
610,Arts,
611,CS,87.97686526849523
612,Math,76.4084286126701
613,Arts,64.28821010217203
614,Math,75.72582781356158
615,Math,83.99355436586002
616,Physics,79.24633682912769
617,CS,70.59630369920174
618,Arts,63.53063222294426
619,Physics,76.9822331361359
620,Physics,73.9348538542175
621,Arts,78.95193220027733
622,Math,76.35171801681969
623,Physics,80.49552715319335
624,Math,64.64764788439432
625,CS,83.17394065634326
626,Math,71.975996046924
627,CS,
628,Math,63.10812181910432
629,Physics,87.3596380316525
630,Physics,71.97910783462648
631,CS,63.48581996385552
632,Arts,65.16114165945679
633,CS,66.7965269180568
634,CS,74.24165946401916
635,Math,
636,Math,64.26299996061421
637,CS,69.75645407739017
638,Physics,91.42270358611864
639,Math,87.27543170100711
640,Arts,
641,Math,70.380034781682
642,Math,71.20031326718261
643,Arts,76.13517972730416
644,CS,
645,Arts,67.42623462576655
646,CS,
647,CS,73.9922312260528
648,CS,76.4719593970274
649,Arts,65.16813537700627
650,CS,85.73986763290033
651,Physics,57.74234336997659
652,Arts,55.3562511979018
653,Physics,72.24451818559972
654,CS,
655,Math,86.83927691457869
656,CS,65.4111573713106
657,Physics,80.78680833431295
658,Physics,69.61491530499293
659,Arts,
660,Math,78.83659937486672
661,Arts,76.52322878413419
662,Physics,54.236078430157505
663,CS,84.76540349725896
664,Math,83.80091354147451
665,CS,63.74437298490471
666,CS,73.95803533437409
667,Math,
668,Arts,72.60673765823907
669,CS,64.4969484615458
670,Physics,63.283766320619485
671,CS,69.74445929008554
672,Math,81.72729019259364
673,Math,
674,Math,66.29385667913894
675,Arts,
676,CS,41.51457379369924
677,Arts,81.48765700372104
678,Arts,52.60286221221901
679,Math,66.37559058596868
680,Math,58.803301053738565
681,Arts,57.053185242790946
682,CS,81.6082678737852
683,Physics,65.32298798688109
684,Arts,
685,CS,69.53079421120816
686,Math,74.77040827223121
687,Math,
688,CS,
689,Physics,79.9626681944714
690,Math,65.06243416838687
691,Math,54.434181013402494
692,Math,65.71884839034088
693,CS,85.00759790634311
694,Arts,78.50221742113493
695,Math,66.5134786559214
696,Arts,66.50742295681572
697,Physics,66.78364948782617
698,Math,90.76747983560841
699,Math,73.81935452231554
700,Physics,74.3004164719107
701,Math,80.30283454031843
702,Arts,72.38789159026514
703,CS,67.40957854179297
704,Arts,68.03650150915021
705,CS,69.28398740585936
706,CS,69.62777763490159
707,Arts,
708,Arts,70.519458858073
709,Arts,77.3264007721558
710,Arts,69.19283419891417
711,Physics,70.7863519031609
712,Math,
713,CS,79.16327674702481
714,Arts,73.46488475897992
715,Arts,79.98010109859652
716,Arts,41.03744621806311
717,Physics,90.88374704780728
718,Arts,68.60410371844826
719,Arts,81.08182816737516
720,Arts,59.60094072874469
721,Math,76.12773905062569
722,Physics,59.46584436826344
723,Arts,63.76231039304195
724,CS,
725,CS,68.09317599236654
726,CS,72.17432873179723
727,Physics,78.70067730688754
728,Physics,74.95681887972604
729,CS,71.50418905143576
730,Arts,73.64961002466225
731,Physics,94.03415585238275
732,CS,
733,CS,72.01099046714967
734,Arts,
735,Math,81.05525932957984
736,Physics,81.8703030556038
737,Arts,76.38730222029184
738,CS,58.569950872695166
739,CS,86.33431532301096
740,Arts,58.53654606981312
741,Physics,73.02635465239034
742,Math,62.45724149980642
743,Math,
744,CS,
745,Physics,73.21357215450273
746,Math,
747,Physics,
748,Physics,74.5353430151398
749,CS,67.55843364709351
750,Math,79.64087168288357
751,Arts,81.89470488924641
752,CS,
753,Math,
754,Math,
755,Math,67.02436496640009
756,Math,83.75706813311619
757,Math,
758,Physics,71.25576453471542
759,CS,
760,Physics,
761,Arts,
762,Math,
763,CS,85.94505063224972
764,Math,
765,CS,60.08607650543693
766,Physics,48.466098863962856
767,CS,63.610382523104974
768,Arts,56.76910206592502
769,Arts,86.4201516013637
770,CS,80.09817089342634
771,CS,63.118496548222765
772,CS,92.52435805344308
773,CS,79.81765486991594
774,Arts,66.75168616491378
775,Math,45.005942851264265
776,CS,92.90942572590743
777,CS,56.10427533236404
778,Arts,53.546012530431085
779,Arts,80.2257043200964
780,Physics,94.39752406339272
781,CS,83.84272818510519
782,Physics,75.6390912005236
783,Arts,75.94754341665286
784,Arts,78.53415558780307
785,Math,77.58928589786765
786,CS,
787,Physics,71.04201103951875
788,Arts,69.37406872100478
789,Arts,
790,Physics,67.19324923133226
791,Math,53.07043185804615
792,Arts,
793,CS,
794,Arts,
795,CS,
796,Physics,83.920022863446
797,CS,79.18316606002313
798,Physics,
799,CS,60.10371863429663
800,Physics,79.40771187988216
801,CS,60.175126064616904
802,Math,
803,CS,75.50052099024552
804,CS,60.31655545136365
805,Math,71.0537550614596
806,Arts,
807,Arts,63.98632356048786
808,CS,73.19781934142537
809,Math,54.070062664683306
810,CS,
811,Physics,
812,Physics,
813,CS,
814,Arts,83.64140429973844
815,Arts,71.25224502647907
816,CS,65.70594458874747
817,CS,71.22297503032284
818,Physics,75.43298029036387
819,Arts,70.48860070325705
820,CS,70.40591691203882
821,Physics,
822,Arts,
823,Math,55.97394728200307
824,Physics,
825,Arts,57.56136764608715
826,Arts,63.07094802204092
827,Physics,62.81592734430802
828,Math,78.94924376944441
829,Physics,67.05050321707972
830,Arts,82.47742072673734
831,CS,63.26509375756132
832,CS,72.78994162223802
833,Physics,
834,Arts,91.45149127773388
835,CS,58.12401580970487
836,Arts,73.09820710227028
837,Physics,76.33776880932099
838,CS,74.13799097451498
839,Arts,68.14712341122292
840,CS,
841,Physics,70.4381147197911
842,Arts,68.52997998371511
843,CS,
844,Physics,
845,CS,64.42508214992166
846,CS,56.301970204209226
847,Math,69.11717951648745
848,Math,
849,Physics,61.963254320302696
850,Math,
851,Physics,86.77700814076441
852,Math,64.46411758292005
853,CS,75.68983079185276
854,Physics,86.28396623128538
855,Physics,66.20872259012513
856,CS,67.96419639897638
857,Physics,
858,Physics,
859,Math,63.50722454933993
860,Physics,
861,Arts,
862,CS,
863,Math,72.33785911790747
864,Math,54.44104353796373
865,Arts,
866,CS,78.33528961608924
867,CS,50.062643574285445
868,Math,
869,Physics,82.27668992473292
870,Math,57.90358981308795
871,CS,86.72572386837703
872,Arts,
873,Math,62.949881442415915
874,CS,69.44230922342294
875,Math,75.58326912521723
876,Physics,70.76005391412411
877,Math,75.38755992446369
878,Math,60.79326406920634
879,CS,71.69360824036077
880,CS,55.8628550309502
881,CS,
882,Math,60.960923585352106
883,Physics,62.64470057410233
884,Arts,82.36093175210438
885,Arts,80.9131012059427
886,CS,76.09138120907177
887,CS,59.07687235327421
888,Math,66.83591550305198
889,Arts,82.13097699979184
890,CS,
891,Physics,93.19329539981695
892,Physics,73.93317839394372
893,CS,71.92049116490031
894,CS,66.908835357975
895,Arts,71.33540904782282
896,Arts,68.47530163619456
897,Math,
898,Arts,79.56702316794585
899,Physics,
900,Physics,56.68767046442222
901,CS,51.637946268967035
902,Arts,
903,Math,58.966333938261265
904,Physics,48.471094070475175
905,Physics,73.88578604530964
906,Math,94.9299951743279
907,Math,69.93929088460106
908,Physics,78.38490774451643
909,Physics,70.81829358547564
910,Math,69.01110346808858
911,Physics,79.19076482987768
912,CS,
913,CS,72.67392314071903
914,Math,73.21697806196013
915,Arts,
916,Math,79.92042349536523
917,Math,68.25040243304592
918,Arts,62.442548405071555
919,Arts,75.36509843570404
920,Arts,61.015320182089624
921,CS,70.28181157369129
922,Physics,69.90881003355797
923,CS,80.85895565831578
924,Physics,74.74698232879953
925,CS,69.74973041254856
926,Physics,78.17766299200287
927,CS,83.90207549017313
928,Arts,
929,Math,
930,CS,56.8816376764984
931,Physics,
932,Arts,66.94775295645333
933,CS,63.90487797840717
934,CS,68.13028697014553
935,Arts,70.56649924897107
936,CS,75.2969275435673
937,Math,
938,CS,74.86501643826202
939,Math,70.6447441481012
940,Math,50.24533433646128
941,Arts,60.606646061812455
942,CS,
943,Arts,
944,CS,75.99928729996205
945,CS,85.30750832343698
946,Physics,82.18761851697317
947,CS,
948,Arts,84.90726136849952
949,Math,71.48667457202112
950,CS,66.62914028881961
951,Physics,63.8659733645906
952,Arts,66.97530313511872
953,CS,66.11823181458772
954,Arts,71.70416222375488
955,Physics,71.60573981049865
956,Physics,70.03046020153414
957,Arts,74.3693816974635
958,CS,81.90646274786342
959,Math,79.49554135441323
960,Physics,55.151020315500965
961,CS,44.46078865098045
962,CS,79.34319911239274
963,Math,56.33121301584579
964,Physics,67.75234598107316
965,Physics,58.298869739406406
966,CS,51.9801956241998
967,CS,75.41462728204787
968,Math,77.59155160302647
969,Math,64.2348959927328
970,Physics,44.0895770785509
971,Arts,64.53755551747517
972,Physics,
973,CS,55.21088431225871
974,Physics,71.83359919779156
975,Arts,69.84690150827005
976,Math,75.79291499601088
977,Arts,71.19580368414154
978,Arts,
979,Arts,81.96571501664491
980,Math,68.4147042697303
981,Arts,69.72695460490068
982,Arts,60.667320409268044
983,Arts,
984,CS,61.15197285973099
985,Arts,68.27053940076577
986,Math,87.11708480142343
987,Arts,56.28098857068643
988,Arts,53.86438602123259
989,Math,84.71170327493608
990,Arts,67.90676322848134
991,Math,63.309272613400836
992,Arts,
993,Math,63.94384460263136
994,Arts,88.26009713546937
995,Arts,76.7792587133927
996,CS,65.12088591854297
997,CS,
998,Arts,63.94285076996662
999,Arts,77.42095372009307
1000,Physics,72.99292580406492
